"ID","Cluster"
"225356","1"
"208461","2"
"220493","2"
"206414","3"
"214606","2"
"186190","2"
"218191","3"
"206160","1"
"219728","2"
"230224","2"
"49488","2"
"160593","2"
"52306","2"
"210259","1"
"230227","2"
"139860","2"
"220245","2"
"230229","3"
"199254","2"
"185174","2"
"192087","2"
"194135","1"
"221016","2"
"205401","1"
"201818","1"
"223066","2"
"163418","3"
"175962","3"
"179546","1"
"206427","2"
"215644","1"
"219740","1"
"220253","1"
"183389","1"
"214622","2"
"179551","1"
"208224","2"
"204385","1"
"205409","4"
"223329","2"
"184417","2"
"230498","1"
"2147","4"
"210787","3"
"212067","4"
"221283","1"
"176483","3"
"205670","1"
"160103","2"
"239207","1"
"198760","2"
"190824","2"
"193897","2"
"194665","2"
"202858","2"
"192362","1"
"216939","4"
"230251","2"
"230507","2"
"190059","2"
"203884","2"
"160108","2"
"230252","2"
"203629","2"
"219758","2"
"160110","2"
"142959","4"
"210031","1"
"221551","2"
"164464","1"
"186992","2"
"190577","2"
"196978","2"
"160114","1"
"235634","2"
"209523","2"
"163699","2"
"213620","1"
"185204","2"
"190324","2"
"211061","1"
"160120","1"
"171896","2"
"215417","4"
"186745","1"
"192123","1"
"173436","2"
"167549","2"
"157310","2"
"210047","2"
"107647","2"
"181375","1"
"150656","2"
"230528","3"
"169600","2"
"193408","2"
"133249","2"
"228737","1"
"230274","2"
"158851","2"
"189059","2"
"230020","2"
"190084","2"
"210822","2"
"198023","2"
"199559","1"
"211591","1"
"162951","2"
"178567","2"
"165769","4"
"184457","1"
"188042","1"
"172939","4"
"189067","3"
"210828","2"
"189324","4"
"160141","1"
"229773","2"
"190093","2"
"213648","2"
"219792","2"
"220048","4"
"46736","3"
"205201","2"
"208017","1"
"189586","4"
"192658","2"
"212883","2"
"152211","4"
"160148","2"
"137109","2"
"113045","1"
"208022","1"
"184472","2"
"214169","3"
"1178","3"
"197786","2"
"217242","2"
"176794","2"
"199835","1"
"186524","2"
"211101","4"
"212127","1"
"159903","4"
"219808","1"
"191648","2"
"211361","2"
"176545","2"
"192930","1"
"201379","1"
"211107","3"
"214947","2"
"160163","3"
"187043","2"
"215716","1"
"189860","2"
"205989","2"
"138918","2"
"216742","2"
"169638","2"
"192678","1"
"202151","2"
"158375","2"
"226215","2"
"170664","2"
"190120","4"
"194728","1"
"176553","2"
"169386","1"
"200875","1"
"232363","3"
"170923","2"
"189099","1"
"179884","2"
"168621","2"
"167599","2"
"125871","2"
"159920","2"
"204977","2"
"215985","4"
"188337","2"
"189105","2"
"223154","2"
"201139","2"
"206003","4"
"230323","4"
"232883","2"
"206516","2"
"211382","2"
"178614","2"
"188086","2"
"159927","2"
"225719","1"
"230072","1"
"158905","2"
"202428","1"
"220604","4"
"203965","2"
"192445","1"
"235454","2"
"176062","2"
"214207","2"
"149184","2"
"204737","1"
"219841","2"
"220609","2"
"230337","2"
"211907","2"
"183491","2"
"138436","2"
"224196","2"
"159172","2"
"171972","2"
"189127","3"
"191688","2"
"165321","2"
"186569","4"
"194761","2"
"235210","2"
"216267","2"
"159947","2"
"182731","1"
"230348","2"
"190156","2"
"159949","2"
"190670","3"
"159951","3"
"210384","2"
"211408","2"
"232656","2"
"182736","4"
"187601","4"
"208339","1"
"190931","2"
"198868","3"
"223188","2"
"204757","2"
"209621","2"
"184789","1"
"231638","2"
"183766","3"
"199383","3"
"199641","4"
"206553","3"
"178393","1"
"186330","2"
"200155","2"
"190683","2"
"162780","2"
"159965","2"
"159966","2"
"196318","2"
"208607","2"
"172768","2"
"229857","2"
"206306","2"
"168930","1"
"230371","2"
"190947","4"
"229092","2"
"215270","2"
"183526","2"
"186598","2"
"213991","2"
"204776","2"
"208104","4"
"208616","4"
"211176","1"
"210665","2"
"173546","3"
"199915","3"
"214763","2"
"215531","2"
"194795","2"
"201452","1"
"159980","1"
"199661","2"
"155885","2"
"159981","2"
"230381","2"
"172013","2"
"192238","2"
"199663","2"
"137199","2"
"198640","1"
"182001","3"
"167666","4"
"199412","2"
"217844","2"
"230388","3"
"199157","2"
